연번,업종명,업소명,소     재     지,전화번호
1205,일반음식점,청림생오리구이전문점, 청주시 흥덕구 청향로 6 (비하동), 043- 233-5295
1206,일반음식점,김밥하우스, 청주시 흥덕구 2순환로1261번길 40  1층 101호 (가경동), 043- 233-5338
1207,일반음식점,청주명품삼계탕, 청주시 흥덕구 죽천로 141 (복대동 (1층)), 043- 233-5382
1208,일반음식점,별미식당, 청주시 흥덕구 비하동 676번지 15호  , 043- 233-5578
1209,일반음식점,서울식당, 청주시 흥덕구 2순환로 1067-28 (비하동 (1층)), 043- 233-5657
1210,일반음식점,에스·지(S·G), 청주시 흥덕구 2순환로1167번길 27 (복대동 (4층)), 043- 233-5666
1211,일반음식점,먹는족족, 청주시 흥덕구 가경로 179 (가경동 1층), 043- 233-5768
1212,일반음식점,내고향왕족발 , 청주시 흥덕구 가경로 151 (가경동), 043- 233-5800
1213,일반음식점,엄마김밥, 청주시 흥덕구 강내면 태성탑연로 454  주3동 1층 일부호, 043- 233-5879
1214,일반음식점,남해바다, 청주시 흥덕구 짐대로50번길 12 (복대동), 043- 233-6161
1215,일반음식점,강촌, 청주시 흥덕구 비하로18번길 5  1층 102호 (비하동), 043- 233-6310
1216,일반음식점,에이스돈숯돌생고기, 청주시 흥덕구 진재로55번길 13-3 (복대동 (1층)), 043- 233-6456
1217,일반음식점,김밥시대, 청주시 흥덕구 진재로 26 (복대동 (1층)), 043- 233-6622
1218,일반음식점,시골뼈다귀감자탕, 청주시 흥덕구 짐대로50번길 4-2 (복대동), 043- 233-6691
1219,일반음식점,한솥 한국교원대점, 청주시 흥덕구 강내면 태성탑연로 262  1층 일부(106)호, 043- 233-6756
1220,일반음식점,족발먹는날, 청주시 흥덕구 경산로 48  1층 (가경동), 043- 233-6858
1221,일반음식점,향나무식당, 청주시 흥덕구 풍년로160번길 35-10 (가경동 1(층)), 043- 233-6867
1222,일반음식점,코코넛트리브런치카페, 청주시 흥덕구 비하로9번길 31  1층 (비하동), 043- 233-6888
1223,일반음식점,홍콩, 청주시 흥덕구 풍산로34번길 11 (가경동), 043- 233-6952
1224,일반음식점,페리카나치킨복대점, 청주시 흥덕구 복대로199번길 3 (복대동 (1층)), 043- 233-6991
1225,일반음식점,네네치킨, 청주시 흥덕구 풍년로111번길 22-5  1층 (가경동), 043- 233-6999
1226,일반음식점,뿅카는 생막창, 청주시 흥덕구 풍년로 110 (가경동 (1층)), 043- 233-7078
1227,일반음식점,웰빙타운7080, 청주시 흥덕구 가경로 115 (가경동 외 1필지(1층)), 043- 233-7082
1228,일반음식점,우리황태마을, 청주시 흥덕구 증안로34번길 19-6 (복대동  (1층)), 043- 233-7092
1229,일반음식점,강서회센타, 청주시 흥덕구 가로수로1164번길 10-4 (강서동), 043- 233-7150
1230,일반음식점,동서손칼국수, 청주시 흥덕구 풍년로172번길 46-2 (가경동), 043- 233-7177
1231,일반음식점,노랑호프, 청주시 흥덕구 2순환로1050번길 13-1 (비하동), 043- 233-7644
1232,일반음식점,카스광장, 청주시 흥덕구 죽천로 133 (복대동 (1층)), 043- 233-7710
1233,일반음식점,태성추어탕, 청주시 흥덕구 가로수로 1371-1 (복대동), 043- 233-7800
1234,일반음식점,꽃담참숯불갈비, 청주시 흥덕구 풍산로25번길 23 (가경동), 043- 233-7849
1235,일반음식점,조오스클럽, 청주시 흥덕구 강내면 월탄3길 3, 043- 233-7870
1236,일반음식점,마장동참숯뒷고기, 청주시 흥덕구 풍년로160번길 16 (가경동 (1층)), 043- 233-7935
1237,일반음식점,노적봉, 청주시 흥덕구 경산로 34 (가경동 (1층)), 043- 233-8235
1238,일반음식점,대청마루, 청주시 흥덕구 청주역로 377  1동 1층 (정봉동), 043- 233-8287
1239,일반음식점,다미정, 청주시 흥덕구 강내면 서부로 110-1, 043- 233-8585
1240,일반음식점,가마치통닭, 청주시 흥덕구 오송읍 오송가락로 255-10  102호, 043- 233-8603
1241,일반음식점,감탄 떡볶이(가경점), 청주시 흥덕구 가경로 157 (가경동 (1층)), 043- 233-8661
1242,일반음식점,한식마을, 청주시 흥덕구 풍산로48번길 14 (가경동 외 2필지(2층)), 043- 233-8820
1243,일반음식점,샤샤랑, 청주시 흥덕구 경산로 28-1 (가경동), 043- 233-8872
1244,일반음식점,예촌, 청주시 흥덕구 가로수로1164번길 38-1  1층 (강서동), 043- 233-9252
1245,일반음식점,오키나와집밥, 청주시 흥덕구 풍년로180번길 30 (가경동 (1층)), 043- 233-9282
1246,일반음식점,순자꼬막, 청주시 흥덕구 진재로19번길 7 (복대동 (1층)), 043- 233-9285
1247,일반음식점,소이득, 청주시 흥덕구 가로수로1240번길 8 (가경동), 043- 233-9289
1248,일반음식점,우정포차, 청주시 흥덕구 복대로 106  10동 1층 8호 (복대동  삼일아파트상가), 043- 233-9349
1249,일반음식점,진이네참숯양꼬치, 청주시 흥덕구 경산로 26 (가경동 (1층)), 043- 233-9534
1250,일반음식점,청주추어탕강내점, 청주시 흥덕구 강내면 월탄탑연길 132  1층, 043- 233-9713
1251,일반음식점,중국성, 청주시 흥덕구 죽천로 45 (복대동 (1층)), 043- 233-9875
1252,일반음식점,초사골불타는쭈꾸미, 청주시 흥덕구 강내면 태성탑연로 437, 043- 233-9876
1253,일반음식점,옥산레저(주) 남그늘집, 청주시 흥덕구 오송읍 상정리 산 31번지 외 1필지 , 043- 234- 288
1254,일반음식점,장백산, 청주시 흥덕구 가경로161번길 15-3 (가경동 (1층)), 043- 234-0020
1255,일반음식점,일색일미조선갈비촌골, 청주시 흥덕구 짐대로 53 (복대동 (1층)), 043- 234-0048
1256,일반음식점,두툼생고기 오송점, 청주시 흥덕구 오송읍 오송생명5로 183-9  1층, 043- 234-0079
1257,일반음식점,팝핑컵, 청주시 흥덕구 신율로 115 (복대동 (1층)), 043- 234-1123
1258,일반음식점,산갈비촌, 청주시 흥덕구 죽천로 106-1 (복대동 (1층)), 043- 234-1160
1259,일반음식점,원조뼈다귀해장국, 청주시 흥덕구 가로수로 1322 (복대동), 043- 234-1319
1260,일반음식점,꿈의대화, 청주시 흥덕구 풍산로 129 (복대동 (1층)), 043- 234-1365
1261,일반음식점,집밥, 청주시 흥덕구 복대로146번길 25-5 (복대동 (1층)), 043- 234-1537
1262,일반음식점,참새방앗간, 청주시 흥덕구 진재로47번길 44-1 (복대동 (1층)), 043- 234-1693
1263,일반음식점,진1926, 청주시 흥덕구 진재로 104  103호 (복대동), 043- 234-1926
1264,일반음식점,토종돼지부속구이, 청주시 흥덕구 복대동 156 157번지  , 043- 234-2164
1265,일반음식점,국탕명가, 청주시 흥덕구 풍년로172번길 45  101  102호 (가경동), 043- 234-2294
1266,일반음식점,맥퀸스, 청주시 흥덕구 서경로24번길 15 (가경동 (1층)), 043- 234-2341
1267,일반음식점,돈까스나라, 청주시 흥덕구 증안로34번길 19-1 (복대동 101호), 043- 234-2626
1268,일반음식점,세븐(7), 청주시 흥덕구 복대로158번길 7 (복대동), 043- 234-2665
1269,일반음식점,원할머니보쌈가경점, 청주시 흥덕구 풍년로 121 (가경동), 043- 234-2684
1270,일반음식점,옥산레저(주)동그늘집, 청주시 흥덕구 오송읍 상정리 산 29번지  , 043- 234-2880
1271,일반음식점,옥산레저(주) 북그늘집, 청주시 흥덕구 옥산면 동림리 산 62번지 2호  , 043- 234-2881
1272,일반음식점,옥산레저(주)사랑식당, 청주시 흥덕구 옥산면 동림2길 149  1층, 043- 234-2881
1273,일반음식점,푸른도횟집, 청주시 흥덕구 대신로 43-20 (복대동 (1층)), 043- 234-2992
1274,일반음식점,김밥천국, 청주시 흥덕구 복대로219번길 59-2 (복대동 (1층)), 043- 234-3129
1275,일반음식점,인정콩나라, 청주시 흥덕구 죽천로 156-5 (복대동 (1층)), 043- 234-3153
1276,일반음식점,JK갈비스토리, 청주시 흥덕구 서경로24번길 2 (가경동 (1층)), 043- 234-3338
1277,일반음식점,투게더(TOGETHER), 청주시 흥덕구 짐대로72번길 54 (복대동 (2층)), 043- 234-3500
1278,일반음식점,배꼽, 청주시 흥덕구 풍산로33번길 37-6 (가경동), 043- 234-3732
1279,일반음식점,왕뚝배기원조감자탕, 청주시 흥덕구 풍년로 89 (가경동), 043- 234-4151
1280,일반음식점,페리카나치킨가경점, 청주시 흥덕구 풍산로 103 (복대동), 043- 234-4420
1281,일반음식점,육류일번지, 청주시 흥덕구 풍산로118번길 13-2 (복대동 (1층)), 043- 234-4474
1282,일반음식점,광해  Pub, 청주시 흥덕구 가경로 9-9 (가경동 (106  107  108호)), 043- 234-5051
1283,일반음식점,안지랑막창, 청주시 흥덕구 풍년로 119 (가경동), 043- 234-5234
1284,일반음식점,돌생삼겹살, 청주시 흥덕구 강내면 탑연월곡길 75  1층, 043- 234-5410
1285,일반음식점,농부애갈비(비하점), 청주시 흥덕구 죽천로 11  1동 1층 (비하동), 043- 234-5466
1286,일반음식점,BHC하복대점, 청주시 흥덕구 짐대로50번길 8 (복대동 (1층)), 043- 234-5529
1287,일반음식점,시인과촌장, 청주시 흥덕구 강내면 태성탑연로 260, 043- 234-5559
1288,일반음식점,동대문곱창막창, 청주시 흥덕구 강내면 태성탑연로 262 (태암수정아파트상가 103호), 043- 234-5580
1289,일반음식점,나도곰치킨, 청주시 흥덕구 가경동 1514번지 삼일원앙아파트 상가 112동 107호 , 043- 234-5655
1290,일반음식점,부산진오뎅하복대점, 청주시 흥덕구 진재로 18 (복대동 (1층)), 043- 234-5755
1291,일반음식점,성가네식당, 청주시 흥덕구 복대로219번길 59-1 (복대동 (1층)), 043- 234-5827
1292,일반음식점,서문해장국(복대점), 청주시 흥덕구 죽천로 131 (복대동 (1층)), 043- 234-5999
1293,일반음식점,원앙분식, 청주시 흥덕구 가경로161번길 7-2 (가경동), 043- 234-6166
1294,일반음식점,찜들미, 청주시 흥덕구 증안로34번길 28-1 (복대동), 043- 234-6280
1295,일반음식점,명성갈비 생고기, 청주시 흥덕구 경산로 7 (가경동 (1층)), 043- 234-6476
1296,일반음식점,본죽하복대점, 청주시 흥덕구 증안로 28-1 (복대동 (1층)), 043- 234-6665
1297,일반음식점,어머머순두부, 청주시 흥덕구 대신로38번길 1-6 (복대동 (1층)), 043- 234-6688
1298,일반음식점,짜장만세, 청주시 흥덕구 가로수로 1134 (비하동), 043- 234-6700
1299,일반음식점,아바이순대, 청주시 흥덕구 풍산로109번길 10 (복대동 (1층)), 043- 234-6877
1300,일반음식점,곤지암소머리국밥, 청주시 흥덕구 복대로 187 (복대동), 043- 234-6883
1301,일반음식점,생고기한약돼지숯불구이전문점, 청주시 흥덕구 성봉로 287 (복대동), 043- 234-7219
1302,일반음식점,동네호프, 청주시 흥덕구 죽천로124번길 11 (복대동 (1층)), 043- 234-7580
1303,일반음식점,팔팔대게수산, 청주시 흥덕구 복대로 102  1층 106 107호 (복대동), 043- 234-7709
1304,일반음식점,조포닭발, 청주시 흥덕구 짐대로46번길 2 (복대동 (1층)), 043- 234-7735
1305,일반음식점,도토리고을 , 청주시 흥덕구 경산로 10 (가경동), 043- 234-7773
1306,일반음식점,계림솥뚜껑생고기, 청주시 흥덕구 풍년로 116 (가경동), 043- 234-7774
1307,일반음식점,빛과 1/18, 청주시 흥덕구 진재로15번길 4 (복대동 (3층)), 043- 234-7952
1308,일반음식점,나무심는사람들, 청주시 흥덕구 강내면 다락탑연길 238, 043- 234-7990
1309,일반음식점,수준이다른치킨 청주점, 청주시 흥덕구 풍산로 137 (복대동 (1층)), 043- 234-8005
1310,일반음식점,장풍중화요리, 청주시 흥덕구 복대로190번길 3 (복대동 (2층)), 043- 234-8128
1311,일반음식점,시골동태탕, 청주시 흥덕구 비하로42번길 19  1층 (비하동  유성맨션), 043- 234-8199
1312,일반음식점,두루치기 아저씨, 청주시 흥덕구 풍년로120번길 4  1층 (가경동), 043- 234-8505
1313,일반음식점,춘천닭갈비, 청주시 흥덕구 풍산로 106 (복대동), 043- 234-8514
1314,일반음식점,일미닭갈비파전, 청주시 흥덕구 강내면 태성탑연로 262  105호 (태암수정A상가), 043- 234-8788
1315,일반음식점,팔칠닭강정 청주터미널점, 청주시 흥덕구 서현동로 23  1층 109호 (강서동), 043- 234-8792
1316,일반음식점,미소김밥, 청주시 흥덕구 가경로149번길 1 (가경동 (1층)), 043- 234-8910
1317,일반음식점,홀릭, 청주시 흥덕구 서경로8번길 19 (가경동 (1층)), 043- 234-9138
1318,일반음식점,마산아구찜, 청주시 흥덕구 증안로54번길 44 (복대동 (1층)), 043- 234-9441
1319,일반음식점,뚱땡이제주삼다돼지고을, 청주시 흥덕구 복대로158번길 7 (복대동), 043- 234-9462
1320,일반음식점,지코바숯불치킨(하복대점), 청주시 흥덕구 증안로34번길 27-7 (복대동 (1층)), 043- 234-9588
1321,일반음식점,마마, 청주시 흥덕구 2순환로1261번길 28 (가경동 (3층)), 043- 234-9666
1322,일반음식점,막창친구곱창, 청주시 흥덕구 풍년로119번길 18 (가경동 (1층)), 043- 234-9697
1323,일반음식점,다복막창, 청주시 흥덕구 강내면 월곡길 7-1, 043- 234-9809
1324,일반음식점,수피자, 청주시 흥덕구 강내면 태성탑연로 448-42, 043- 234-9978
1325,일반음식점,다사랑치킨.피자, 청주시 흥덕구 진재로 42 (복대동 (1층)), 043- 234-9992
1326,일반음식점,계동치킨, 청주시 흥덕구 장구봉로 71  15동 104호 (가경동  덕일한마음상가), 043- 234-9999
1327,일반음식점,백합식당, 청주시 흥덕구 대신로73번길 61 (복대동 (1층)), 043- 235-0074
1328,일반음식점,순천식당, 청주시 흥덕구 풍산로118번길 5-2 (복대동), 043- 235-0101
1329,일반음식점,호죽한우촌, 청주시 흥덕구 옥산면 오산가좌로 388 (A.B동), 043- 235-0143
1330,일반음식점,의정부아우네부대찌개, 청주시 흥덕구 진재로 21-1 (복대동 (1층)), 043- 235-0231
1331,일반음식점,동화나라, 청주시 흥덕구 풍산로 118 (복대동 (1층)), 043- 235-0244
1332,일반음식점,향정연탄구이, 청주시 흥덕구 신성로 6-40  1층 (향정동), 043- 235-0292
1333,일반음식점,굴나라, 청주시 흥덕구 진재로27번길 10 (복대동 (1층)), 043- 235-0335
1334,일반음식점,대복영양탕, 청주시 흥덕구 죽천로124번길 46 (복대동), 043- 235-0711
1335,일반음식점,산들애염소탕, 청주시 흥덕구 풍년로108번길 22 (가경동), 043- 235-0755
1336,일반음식점,명가, 청주시 흥덕구 풍년로95번길 7 (가경동 (1층)), 043- 235-0853
1337,일반음식점,피자마루하복대점, 청주시 흥덕구 진재로 46 (복대동 (1층)), 043- 235-1081
1338,일반음식점,소이네닭장, 청주시 흥덕구 풍년로119번길 15-7 (주)CK Food 1층 (가경동), 043- 235-1285
1339,일반음식점,남원추어탕, 청주시 흥덕구 강내면 월탄3길 9, 043- 235-1348
1340,일반음식점,미니실내포장마차, 청주시 흥덕구 1순환로 426 (신봉동 (1층)), 043- 235-1632
1341,일반음식점,청송얼음막걸리, 청주시 흥덕구 경산로 16 (가경동), 043- 235-2122
1342,일반음식점,버거팜스, 청주시 흥덕구 풍산로118번길 27-2 (복대동 (1층)), 043- 235-2223
1343,일반음식점,애플꼬마김밥, 청주시 흥덕구 대농로 33  1층 103호 (복대동), 043- 235-2585
1344,일반음식점,명성식당, 청주시 흥덕구 청향로 18 (비하동 (1층)), 043- 235-2685
1345,일반음식점,옛고을보리밥, 청주시 흥덕구 가경로149번길 8-4 (가경동 (1층)), 043- 235-2908
1346,일반음식점,고속식당, 청주시 흥덕구 2순환로 1229 (가경동), 043- 235-3237
1347,일반음식점,고향, 청주시 흥덕구 경산로43번길 22 (가경동 (1층)), 043- 235-3257
1348,일반음식점,두아콩나물국밥, 청주시 흥덕구 장구봉로 4 (가경동), 043- 235-3300
1349,일반음식점,청주막창일번지, 청주시 흥덕구 짐대로 61 (복대동 (1층)), 043- 235-3330
